Sentence #,Word,POS,Tag 
Sentence: 1211,I,PRON,O
Sentence: 1211,feel,VERB,O
Sentence: 1211,great,ADJ,BF
Sentence: 1211,and,CCONJ,O
Sentence: 1211,ready,ADJ,BF
Sentence: 1211,for,ADP,O
Sentence: 1211,my,DET,O
Sentence: 1211,work,NOUN,O
Sentence: 1211,out,ADP,O
Sentence: 1212,I,PRON,O
Sentence: 1212,did,AUX,O
Sentence: 1212,ten,NUM,O
Sentence: 1212,sit,VERB,BE
Sentence: 1212,ups,NOUN,IE
Sentence: 1212,I,PRON,O
Sentence: 1212,feel,VERB,O
Sentence: 1212,tired,ADJ,BF
Sentence: 1212,but,CCONJ,O
Sentence: 1212,still,ADV,O
Sentence: 1212,motivated,ADJ,BF
Sentence: 1212,to,PART,O
Sentence: 1212,do,AUX,O
Sentence: 1212,more,ADJ,O
Sentence: 1213,I,PRON,O
Sentence: 1213,did,AUX,O
Sentence: 1213,two,NUM,O
Sentence: 1213,miles,NOUN,O
Sentence: 1213,on,ADP,O
Sentence: 1213,the,DET,O
Sentence: 1213,elliptical,ADJ,BE
Sentence: 1213, ,SPACE,O
Sentence: 1213,I,PRON,O
Sentence: 1213,felt,VERB,O
Sentence: 1213,like,SCONJ,O
Sentence: 1213,I,PRON,O
Sentence: 1213,could,VERB,BF
Sentence: 1213,n't,PART,IF
Sentence: 1213,breathe,VERB,IF
Sentence: 1214,I,PRON,O
Sentence: 1214,did,AUX,O
Sentence: 1214,30,NUM,O
Sentence: 1214,sit,VERB,BE
Sentence: 1214,ups,NOUN,IE
Sentence: 1214,My,DET,O
Sentence: 1214,stomach,NOUN,O
Sentence: 1214,hurts,NOUN,BF
Sentence: 1214,so,ADV,O
Sentence: 1214,bar,NOUN,O
Sentence: 1215,I,PRON,O
Sentence: 1215,went,VERB,BF
Sentence: 1215,for,ADP,O
Sentence: 1215,a,DET,O
Sentence: 1215,run,NOUN,BE
Sentence: 1215, ,SPACE,O
Sentence: 1215,It,PRON,O
Sentence: 1215,was,AUX,O
Sentence: 1215,brutal,ADJ,BF
Sentence: 1215,in,ADP,O
Sentence: 1215,the,DET,O
Sentence: 1215,cold,NOUN,O
Sentence: 1215,but,CCONJ,O
Sentence: 1215,I,PRON,O
Sentence: 1215,went,VERB,BF
Sentence: 1215,further,ADV,IF
Sentence: 1215,than,SCONJ,O
Sentence: 1215,I,PRON,O
Sentence: 1215,did,AUX,O
Sentence: 1215,in,ADP,O
Sentence: 1215,the,DET,O
Sentence: 1215,run,NOUN,BE
Sentence: 1215,before,ADV,O
Sentence: 1216,I,PRON,O
Sentence: 1216,hit,VERB,BE
Sentence: 1216,my,DET,O
Sentence: 1216,Muay,PROPN,O
Sentence: 1216,Thai,PROPN,O
Sentence: 1216,bag,NOUN,O
Sentence: 1216, ,SPACE,O
Sentence: 1216,I,PRON,O
Sentence: 1216,felt,VERB,O
Sentence: 1216,like,SCONJ,O
Sentence: 1216,batman,PROPN,O
Sentence: 1216,",",PUNCT,O
Sentence: 1216,unstoppable,ADJ,BF
Sentence: 1217,I,PRON,O
Sentence: 1217,walked,VERB,BE
Sentence: 1217,for,ADP,O
Sentence: 1217,20,NUM,O
Sentence: 1217,minutes,NOUN,O
Sentence: 1217,I,PRON,O
Sentence: 1217,felt,VERB,O
Sentence: 1217,great,ADJ,BF
Sentence: 1218,I,PRON,O
Sentence: 1218,rode,VERB,O
Sentence: 1218,the,DET,O
Sentence: 1218,stationary,ADJ,O
Sentence: 1218,bicycle,PROPN,BE
Sentence: 1218,for,ADP,O
Sentence: 1218,30,NUM,O
Sentence: 1218,minutes,NOUN,O
Sentence: 1218,I,PRON,O
Sentence: 1218,felt,VERB,O
Sentence: 1218,somewhat,ADV,O
Sentence: 1218,tired,ADJ,BF
Sentence: 1218,.,PUNCT,O
Sentence: 1219,I,PRON,O
Sentence: 1219,did,AUX,O
Sentence: 1219,40,NUM,O
Sentence: 1219,sit,VERB,BE
Sentence: 1219,ups,NOUN,IE
Sentence: 1219,in,ADP,O
Sentence: 1219,2,NUM,O
Sentence: 1219,minutes,NOUN,O
Sentence: 1219,.,PUNCT,O
Sentence: 1219,I,PRON,O
Sentence: 1219,am,AUX,O
Sentence: 1219,really,ADV,O
Sentence: 1219,out,SCONJ,BF
Sentence: 1219,of,ADP,IF
Sentence: 1219,shape,NOUN,IF
Sentence: 1219,.,PUNCT,O
Sentence: 1220,I,PRON,O
Sentence: 1220,walked,VERB,BE
Sentence: 1220,a,DET,O
Sentence: 1220,mile,NOUN,O
Sentence: 1220,carring,VERB,O
Sentence: 1220,2,NUM,O
Sentence: 1220,five,NUM,O
Sentence: 1220,pound,NOUN,O
Sentence: 1220,weights,NOUN,O
Sentence: 1220,.,PUNCT,O
Sentence: 1220,My,DET,O
Sentence: 1220,arms,NOUN,O
Sentence: 1220,and,CCONJ,O
Sentence: 1220,legs,NOUN,O
Sentence: 1220,were,AUX,O
Sentence: 1220,sore,ADJ,BF
Sentence: 1220,.,PUNCT,O
Sentence: 1221,I,PRON,O
Sentence: 1221,went,VERB,O
Sentence: 1221,to,ADP,O
Sentence: 1221,the,DET,O
Sentence: 1221,high,ADJ,O
Sentence: 1221,school,NOUN,O
Sentence: 1221,track,NOUN,O
Sentence: 1221,and,CCONJ,O
Sentence: 1221,then,ADV,O
Sentence: 1221,i,PRON,O
Sentence: 1221,ran,VERB,BE
Sentence: 1221,four,NUM,O
Sentence: 1221,miles,NOUN,O
Sentence: 1221,After,ADP,O
Sentence: 1221,i,PRON,O
Sentence: 1221,was,AUX,O
Sentence: 1221,done,VERB,O
Sentence: 1221,i,PRON,O
Sentence: 1221,felt,VERB,O
Sentence: 1221,exahusted,ADJ,BF
Sentence: 1221,",",PUNCT,O
Sentence: 1221,but,CCONJ,O
Sentence: 1221,was,AUX,O
Sentence: 1221,happy,ADJ,O
Sentence: 1221,with,ADP,O
Sentence: 1221,myself,PRON,O
Sentence: 1221,.,PUNCT,O
Sentence: 1222,I,PRON,O
Sentence: 1222,went,VERB,O
Sentence: 1222,to,ADP,O
Sentence: 1222,the,DET,O
Sentence: 1222,gym,NOUN,O
Sentence: 1222,and,CCONJ,O
Sentence: 1222,did,AUX,O
Sentence: 1222,lifting,VERB,BE
Sentence: 1222,exercies,NOUN,O
Sentence: 1222,for,ADP,O
Sentence: 1222,my,DET,O
Sentence: 1222,chest,NOUN,O
Sentence: 1222,I,PRON,O
Sentence: 1222,felt,VERB,O
Sentence: 1222,accomplished,ADJ,BF
Sentence: 1222,after,ADP,O
Sentence: 1222,my,DET,O
Sentence: 1222,workout,NOUN,O
Sentence: 1222,.,PUNCT,O
Sentence: 1223,I,PRON,O
Sentence: 1223,spent,VERB,O
Sentence: 1223,an,DET,O
Sentence: 1223,hour,NOUN,O
Sentence: 1223,on,ADP,O
Sentence: 1223,the,DET,O
Sentence: 1223,treadmill,NOUN,BE
Sentence: 1223,.,PUNCT,O
Sentence: 1223,I,PRON,O
Sentence: 1223,felt,VERB,O
Sentence: 1223,motivated,ADJ,BF
Sentence: 1223,.,PUNCT,O
Sentence: 1224,I,PRON,O
Sentence: 1224,did,AUX,O
Sentence: 1224,two,NUM,O
Sentence: 1224,hours,NOUN,O
Sentence: 1224,of,ADP,O
Sentence: 1224,gardening,NOUN,BE
Sentence: 1224,.,PUNCT,O
Sentence: 1224,I,PRON,O
Sentence: 1224,feel,VERB,O
Sentence: 1224,accomplished,ADJ,BF
Sentence: 1224,.,PUNCT,O
Sentence: 1225,I,PRON,O
Sentence: 1225,prefer,VERB,O
Sentence: 1225,to,PART,O
Sentence: 1225,jog,VERB,BE
Sentence: 1225,in,ADP,O
Sentence: 1225,the,DET,O
Sentence: 1225,morning,NOUN,O
Sentence: 1225,.,PUNCT,O
Sentence: 1225, ,SPACE,O
Sentence: 1225,I,PRON,O
Sentence: 1225,feel,VERB,O
Sentence: 1225,energetic,ADJ,BF
Sentence: 1225,and,CCONJ,O
Sentence: 1225,boosted,VERB,BF
Sentence: 1225,for,ADP,O
Sentence: 1225,doing,VERB,O
Sentence: 1225,my,DET,O
Sentence: 1225,day,NOUN,O
Sentence: 1225,'s,PART,O
Sentence: 1225,work,NOUN,O
Sentence: 1225,after,ADP,O
Sentence: 1225,jogging,VERB,O
Sentence: 1225,.,PUNCT,O
Sentence: 1226,I,PRON,O
Sentence: 1226,prefer,VERB,O
Sentence: 1226,doing,VERB,O
Sentence: 1226,pilates,NOUN,BE
Sentence: 1226,in,ADP,O
Sentence: 1226,the,DET,O
Sentence: 1226,evening,NOUN,O
Sentence: 1226,after,ADP,O
Sentence: 1226,work,NOUN,O
Sentence: 1226,.,PUNCT,O
Sentence: 1226,I,PRON,O
Sentence: 1226,feel,VERB,O
Sentence: 1226,relaxed,ADJ,BF
Sentence: 1226,and,CCONJ,O
Sentence: 1226,light,NOUN,BF
Sentence: 1226,after,ADP,O
Sentence: 1226,my,DET,O
Sentence: 1226,evening,NOUN,O
Sentence: 1226,workout,NOUN,O
Sentence: 1226,.,PUNCT,O
Sentence: 1227,leg,NOUN,BE
Sentence: 1227,extensions,NOUN,IE
Sentence: 1227,my,DET,BF
Sentence: 1227,legs,NOUN,IF
Sentence: 1227,were,AUX,IF
Sentence: 1227,shaking,VERB,IF
Sentence: 1228,As,SCONJ,BE
Sentence: 1228,I,PRON,IE
Sentence: 1228,performed,VERB,IE
Sentence: 1228,barbell,NOUN,IE
Sentence: 1228,squats,NOUN,IE
Sentence: 1228,",",PUNCT,O
Sentence: 1228,I,PRON,IE
Sentence: 1228,felt,VERB,IE
Sentence: 1228,like,SCONJ,IE
Sentence: 1228,quitting,VERB,IE
Sentence: 1228,.,PUNCT,IE
Sentence: 1228,I,PRON,IE
Sentence: 1228,wanted,VERB,IF
Sentence: 1228,to,PART,IF
Sentence: 1228,go,VERB,IF
Sentence: 1228,back,ADV,IF
Sentence: 1228,to,ADP,IF
Sentence: 1228,bed,NOUN,IF
Sentence: 1229,ran,VERB,BE
Sentence: 1229,3,NUM,O
Sentence: 1229,miles,NOUN,O
Sentence: 1229,exhausted,VERB,BF
Sentence: 1230,biked,VERB,BE
Sentence: 1230,5,NUM,O
Sentence: 1230,files,NOUN,O
Sentence: 1230,really,ADV,O
Sentence: 1230,tired,ADJ,BF
Sentence: 1231,I,PRON,O
Sentence: 1231,did,AUX,O
Sentence: 1231,twenty,NUM,O
Sentence: 1231,five,NUM,O
Sentence: 1231,squats,NOUN,BE
Sentence: 1231,.,PUNCT,O
Sentence: 1231,My,DET,O
Sentence: 1231,thighs,NOUN,O
Sentence: 1231,are,AUX,O
Sentence: 1231,burning,VERB,BF
Sentence: 1231,.,PUNCT,O
Sentence: 1232,I,PRON,O
Sentence: 1232,did,AUX,O
Sentence: 1232,twenty,NUM,O
Sentence: 1232,five,NUM,O
Sentence: 1232,pushups,NOUN,BE
Sentence: 1232,.,PUNCT,O
Sentence: 1232,My,DET,O
Sentence: 1232,heart,NOUN,O
Sentence: 1232,is,AUX,O
Sentence: 1232,racing,VERB,BF
Sentence: 1232,and,CCONJ,O
Sentence: 1232,I,PRON,O
Sentence: 1232,'m,AUX,O
Sentence: 1232,sweating,VERB,BF
Sentence: 1232,a,DET,O
Sentence: 1232,lot,NOUN,O
Sentence: 1232,.,PUNCT,O
Sentence: 1233,I,PRON,O
Sentence: 1233,walked,VERB,BE
Sentence: 1233,1,NUM,O
Sentence: 1233,mile,NOUN,O
Sentence: 1233,.,PUNCT,O
Sentence: 1233,My,DET,O
Sentence: 1233,legs,NOUN,O
Sentence: 1233,hurt,VERB,BF
Sentence: 1233,.,PUNCT,O
Sentence: 1234,I,PRON,O
Sentence: 1234,played,VERB,O
Sentence: 1234,basketball,NOUN,BE
Sentence: 1234,.,PUNCT,O
Sentence: 1234,I,PRON,O
Sentence: 1234,was,AUX,O
Sentence: 1234,out,SCONJ,BF
Sentence: 1234,of,ADP,IF
Sentence: 1234,breath,NOUN,IF
Sentence: 1234,.,PUNCT,O
Sentence: 1235,I,PRON,O
Sentence: 1235,have,AUX,O
Sentence: 1235,just,ADV,O
Sentence: 1235,completed,VERB,O
Sentence: 1235,100,NUM,O
Sentence: 1235,sit,NOUN,BE
Sentence: 1235,ups,NOUN,O
Sentence: 1235,.,PUNCT,O
Sentence: 1235,I,PRON,O
Sentence: 1235,felt,VERB,O
Sentence: 1235,out,SCONJ,BF
Sentence: 1235,of,ADP,IF
Sentence: 1235,shape,NOUN,IF
Sentence: 1235,and,CCONJ,O
Sentence: 1235,need,VERB,BF
Sentence: 1235,improving,VERB,IF
Sentence: 1235,.,PUNCT,O
Sentence: 1236,I,PRON,O
Sentence: 1236,just,ADV,O
Sentence: 1236,did,AUX,O
Sentence: 1236,a,DET,O
Sentence: 1236,full,ADJ,O
Sentence: 1236,rep,NOUN,O
Sentence: 1236,of,ADP,O
Sentence: 1236,chin,NOUN,BE
Sentence: 1236,ups,NOUN,O
Sentence: 1236,.,PUNCT,O
Sentence: 1236,I,PRON,O
Sentence: 1236,felt,VERB,O
Sentence: 1236,great,ADJ,BF
Sentence: 1237,I,PRON,O
Sentence: 1237,did,AUX,O
Sentence: 1237,yoga,NOUN,BE
Sentence: 1237,for,ADP,O
Sentence: 1237,one,NUM,O
Sentence: 1237,hour,NOUN,O
Sentence: 1237,.,PUNCT,O
Sentence: 1237,I,PRON,O
Sentence: 1237,felt,VERB,O
Sentence: 1237,flexible,ADJ,BF
Sentence: 1237,.,PUNCT,O
Sentence: 1238,I,PRON,O
Sentence: 1238,ice,VERB,BE
Sentence: 1238,skated,VERB,IE
Sentence: 1238,for,ADP,O
Sentence: 1238,two,NUM,O
Sentence: 1238,hours,NOUN,O
Sentence: 1238,.,PUNCT,O
Sentence: 1238,I,PRON,O
Sentence: 1238,felt,VERB,O
Sentence: 1238,brave,ADJ,BF
Sentence: 1238,.,PUNCT,O
Sentence: 1239,I,PRON,O
Sentence: 1239,did,AUX,O
Sentence: 1239,push,VERB,BE
Sentence: 1239,ups,NOUN,IE
Sentence: 1239,Envigorated,PROPN,BF
Sentence: 1240,I,PRON,O
Sentence: 1240,did,AUX,O
Sentence: 1240,sit,VERB,BE
Sentence: 1240,ups,NOUN,IE
Sentence: 1240,Energized,VERB,BF
Sentence: 1241,This,DET,O
Sentence: 1241,morning,NOUN,O
Sentence: 1241,I,PRON,O
Sentence: 1241,did,AUX,O
Sentence: 1241,a,DET,O
Sentence: 1241,strenuous,ADJ,O
Sentence: 1241,shoulder,NOUN,BE
Sentence: 1241,workout,NOUN,IE
Sentence: 1241, ,SPACE,O
Sentence: 1241,and,CCONJ,O
Sentence: 1241,now,ADV,O
Sentence: 1241,I,PRON,O
Sentence: 1241,m,VERB,O
Sentence: 1241,sore,NOUN,BF
Sentence: 1242, ,SPACE,O
Sentence: 1242,A,DET,O
Sentence: 1242,few,ADJ,O
Sentence: 1242,days,NOUN,O
Sentence: 1242,ago,ADV,O
Sentence: 1242,I,PRON,O
Sentence: 1242,did,AUX,O
Sentence: 1242,stair,NOUN,O
Sentence: 1242,steps,NOUN,BE
Sentence: 1242, ,SPACE,O
Sentence: 1242,and,CCONJ,O
Sentence: 1242,now,ADV,O
Sentence: 1242,my,DET,O
Sentence: 1242,heel,NOUN,O
Sentence: 1242,is,AUX,O
Sentence: 1242,sore,ADJ,BF
Sentence: 1243,I,PRON,O
Sentence: 1243,ran,VERB,BE
Sentence: 1243,for,ADP,O
Sentence: 1243,5,NUM,O
Sentence: 1243,minutes,NOUN,O
Sentence: 1243,.,PUNCT,O
Sentence: 1243,It,PRON,O
Sentence: 1243,was,AUX,O
Sentence: 1243,awful,ADJ,BF
Sentence: 1243,!,PUNCT,O
Sentence: 1244,I,PRON,O
Sentence: 1244,walked,VERB,BE
Sentence: 1244,for,ADP,O
Sentence: 1244,30,NUM,O
Sentence: 1244,minutes,NOUN,O
Sentence: 1244,.,PUNCT,O
Sentence: 1244,It,PRON,O
Sentence: 1244,was,AUX,O
Sentence: 1244,invigorating,VERB,BF
Sentence: 1244,.,PUNCT,O
Sentence: 1245,I,PRON,O
Sentence: 1245,just,ADV,O
Sentence: 1245,went,VERB,O
Sentence: 1245,on,ADP,O
Sentence: 1245,a,DET,O
Sentence: 1245,forty,NUM,O
Sentence: 1245,minute,NOUN,O
Sentence: 1245,walk,NOUN,BE
Sentence: 1245,.,PUNCT,O
Sentence: 1245,It,PRON,O
Sentence: 1245,was,AUX,O
Sentence: 1245,hot,ADJ,BF
Sentence: 1245,and,CCONJ,O
Sentence: 1245,I,PRON,O
Sentence: 1245,got,VERB,O
Sentence: 1245,very,ADV,O
Sentence: 1245,sweaty,ADJ,BF
Sentence: 1245,.,PUNCT,O
Sentence: 1246,I,PRON,O
Sentence: 1246,did,AUX,O
Sentence: 1246,ten,NUM,O
Sentence: 1246,laps,NOUN,BE
Sentence: 1246,in,ADP,O
Sentence: 1246,a,DET,O
Sentence: 1246,standard,ADJ,O
Sentence: 1246,50,NUM,O
Sentence: 1246,meter,NOUN,O
Sentence: 1246,pool,NOUN,O
Sentence: 1246,.,PUNCT,O
Sentence: 1246,I,PRON,O
Sentence: 1246,was,AUX,O
Sentence: 1246,very,ADV,O
Sentence: 1246,out,SCONJ,BF
Sentence: 1246,of,ADP,IF
Sentence: 1246,wind,NOUN,IF
Sentence: 1246,by,ADP,O
Sentence: 1246,the,DET,O
Sentence: 1246,end,NOUN,O
Sentence: 1246,",",PUNCT,O
Sentence: 1246,but,CCONJ,O
Sentence: 1246,managed,VERB,O
Sentence: 1246,to,PART,O
Sentence: 1246,finish,VERB,O
Sentence: 1246,.,PUNCT,O
Sentence: 1247,I,PRON,O
Sentence: 1247,jogged,VERB,BE
Sentence: 1247,for,ADP,O
Sentence: 1247,2,NUM,O
Sentence: 1247,miles,NOUN,O
Sentence: 1247,.,PUNCT,O
Sentence: 1247,I,PRON,O
Sentence: 1247,felt,VERB,O
Sentence: 1247,very,ADV,O
Sentence: 1247,stiff,ADJ,BF
Sentence: 1247,.,PUNCT,O
Sentence: 1248,I,PRON,O
Sentence: 1248,did,AUX,O
Sentence: 1248,a,DET,O
Sentence: 1248,high,ADJ,BE
Sentence: 1248,intensity,NOUN,IE
Sentence: 1248,interval,NOUN,IE
Sentence: 1248,training,NOUN,IE
Sentence: 1248,video,NOUN,O
Sentence: 1248,I,PRON,O
Sentence: 1248,felt,VERB,O
Sentence: 1248,very,ADV,O
Sentence: 1248,sore,ADJ,BF
Sentence: 1248,.,PUNCT,O
Sentence: 1249,I,PRON,O
Sentence: 1249,just,ADV,O
Sentence: 1249,did,AUX,O
Sentence: 1249,an,DET,O
Sentence: 1249,hour,NOUN,O
Sentence: 1249,of,ADP,O
Sentence: 1249,hot,ADJ,BE
Sentence: 1249,yoga,NOUN,IE
Sentence: 1249,.,PUNCT,O
Sentence: 1249,I,PRON,O
Sentence: 1249,felt,VERB,O
Sentence: 1249,so,ADV,O
Sentence: 1249,relaxed,ADJ,BF
Sentence: 1249,.,PUNCT,O
Sentence: 1250,I,PRON,O
Sentence: 1250,went,VERB,O
Sentence: 1250,bouldering,VERB,BE
Sentence: 1250,for,ADP,O
Sentence: 1250,45,NUM,O
Sentence: 1250,minutes,NOUN,O
Sentence: 1250,over,ADP,O
Sentence: 1250,my,DET,O
Sentence: 1250,lunch,NOUN,O
Sentence: 1250,break,NOUN,O
Sentence: 1250,.,PUNCT,O
Sentence: 1250,I,PRON,O
Sentence: 1250,felt,VERB,O
Sentence: 1250,weak,ADJ,BF
Sentence: 1250,.,PUNCT,O
Sentence: 1251,I,PRON,O
Sentence: 1251,ran,VERB,BE
Sentence: 1251,two,NUM,O
Sentence: 1251,miles,NOUN,O
Sentence: 1251,on,ADP,O
Sentence: 1251,the,DET,O
Sentence: 1251,treadmill,NOUN,O
Sentence: 1251,.,PUNCT,O
Sentence: 1251,I,PRON,O
Sentence: 1251,felt,VERB,O
Sentence: 1251,like,SCONJ,O
Sentence: 1251,running,VERB,BF
Sentence: 1251,more,ADJ,IF
Sentence: 1251,.,PUNCT,O
Sentence: 1252,I,PRON,O
Sentence: 1252,did,AUX,O
Sentence: 1252,weight,NOUN,BE
Sentence: 1252,lifting,NOUN,IE
Sentence: 1252,at,ADP,O
Sentence: 1252,the,DET,O
Sentence: 1252,gym,NOUN,O
Sentence: 1252,for,ADP,O
Sentence: 1252,one,NUM,O
Sentence: 1252,hour,NOUN,O
Sentence: 1252,.,PUNCT,O
Sentence: 1252,I,PRON,O
Sentence: 1252,felt,VERB,O
Sentence: 1252,energized,ADJ,BF
Sentence: 1252,.,PUNCT,O
Sentence: 1253,I,PRON,O
Sentence: 1253,biked,VERB,BE
Sentence: 1253,ten,NUM,O
Sentence: 1253,miles,NOUN,O
Sentence: 1253,.,PUNCT,O
Sentence: 1253, ,SPACE,O
Sentence: 1253,I,PRON,O
Sentence: 1253,felt,VERB,O
Sentence: 1253,calm,ADJ,BF
Sentence: 1253,.,PUNCT,O
Sentence: 1254,I,PRON,O
Sentence: 1254,completed,VERB,O
Sentence: 1254,fifty,NUM,O
Sentence: 1254,pushups,NOUN,BE
Sentence: 1254,.,PUNCT,O
Sentence: 1254, ,SPACE,O
Sentence: 1254,I,PRON,O
Sentence: 1254,feel,VERB,O
Sentence: 1254,exhausted,ADJ,BF
Sentence: 1254,.,PUNCT,O
Sentence: 1255,I,PRON,O
Sentence: 1255,bench,VERB,BE
Sentence: 1255,press,NOUN,IE
Sentence: 1255,150,NUM,O
Sentence: 1255,lbs,NOUN,O
Sentence: 1255,of,ADP,O
Sentence: 1255,weight,NOUN,O
Sentence: 1255,.,PUNCT,O
Sentence: 1255,i,PRON,O
Sentence: 1255,felt,VERB,O
Sentence: 1255,sore,ADJ,BF
Sentence: 1255,after,ADP,O
Sentence: 1255,.,PUNCT,O
Sentence: 1256,I,PRON,O
Sentence: 1256,played,VERB,O
Sentence: 1256,some,DET,O
Sentence: 1256,pick,NOUN,O
Sentence: 1256,up,ADP,O
Sentence: 1256,basketball,NOUN,BE
Sentence: 1256,at,ADP,O
Sentence: 1256,nearby,ADJ,O
Sentence: 1256,park,PROPN,O
Sentence: 1256,.,PUNCT,O
Sentence: 1256,I,PRON,O
Sentence: 1256,was,AUX,O
Sentence: 1256,exhausted,VERB,BF
Sentence: 1256,after,ADP,O
Sentence: 1256,.,PUNCT,O
Sentence: 1257,I,PRON,O
Sentence: 1257,went,VERB,O
Sentence: 1257,to,ADP,O
Sentence: 1257,a,DET,O
Sentence: 1257,2-hour,NUM,O
Sentence: 1257,yoga,NOUN,BE
Sentence: 1257,class,NOUN,O
Sentence: 1257,I,PRON,O
Sentence: 1257,felt,VERB,O
Sentence: 1257,very,ADV,O
Sentence: 1257,refreshed,ADJ,BF
Sentence: 1258,I,PRON,O
Sentence: 1258,rode,VERB,O
Sentence: 1258,a,DET,O
Sentence: 1258,bike,NOUN,BE
Sentence: 1258,for,ADP,O
Sentence: 1258,one,NUM,O
Sentence: 1258,hour,NOUN,O
Sentence: 1258,I,PRON,O
Sentence: 1258,felt,VERB,O
Sentence: 1258,energized,ADJ,BF
Sentence: 1259,I,PRON,O
Sentence: 1259,spent,VERB,O
Sentence: 1259,an,DET,O
Sentence: 1259,hour,NOUN,O
Sentence: 1259,lifting,VERB,BE
Sentence: 1259,weights,NOUN,O
Sentence: 1259,.,PUNCT,O
Sentence: 1259,I,PRON,O
Sentence: 1259,felt,VERB,O
Sentence: 1259,energized,ADJ,BF
Sentence: 1259,.,PUNCT,O
Sentence: 1260,I,PRON,O
Sentence: 1260,ran,VERB,BE
Sentence: 1260,for,ADP,O
Sentence: 1260,an,DET,O
Sentence: 1260,hour,NOUN,O
Sentence: 1260,.,PUNCT,O
Sentence: 1260,I,PRON,O
Sentence: 1260,felt,VERB,O
Sentence: 1260,euphoric,ADJ,BF
Sentence: 1260,.,PUNCT,O
Sentence: 1261,I,PRON,O
Sentence: 1261,did,AUX,O
Sentence: 1261,10,NUM,O
Sentence: 1261,burpees,NOUN,BE
Sentence: 1261,I,PRON,O
Sentence: 1261,felt,VERB,O
Sentence: 1261,like,SCONJ,O
Sentence: 1261,I,PRON,O
Sentence: 1261,worked,VERB,BF
Sentence: 1261,out,ADP,IF
Sentence: 1261,my,DET,IF
Sentence: 1261,entire,ADJ,IF
Sentence: 1261,body,NOUN,IF
Sentence: 1261,!,PUNCT,O
Sentence: 1262,I,PRON,O
Sentence: 1262,did,AUX,O
Sentence: 1262,20,NUM,O
Sentence: 1262,jumping,NOUN,BE
Sentence: 1262,jacks,NOUN,IE
Sentence: 1262,I,PRON,O
Sentence: 1262,feel,VERB,O
Sentence: 1262,energized,ADJ,BF
Sentence: 1262,.,PUNCT,O
Sentence: 1263,I,PRON,O
Sentence: 1263,just,ADV,O
Sentence: 1263,did,AUX,O
Sentence: 1263,100,NUM,O
Sentence: 1263,squats,NOUN,BE
Sentence: 1263,I,PRON,O
Sentence: 1263,felt,VERB,O
Sentence: 1263,awful,ADJ,BF
Sentence: 1264,I,PRON,O
Sentence: 1264,walked,VERB,BE
Sentence: 1264,4,NUM,O
Sentence: 1264,miles,NOUN,O
Sentence: 1264,I,PRON,O
Sentence: 1264,felt,VERB,O
Sentence: 1264,good,ADJ,BF
Sentence: 1264,!,PUNCT,O
Sentence: 1265,I,PRON,O
Sentence: 1265,just,ADV,O
Sentence: 1265,did,AUX,O
Sentence: 1265,50,NUM,O
Sentence: 1265,pushups,NOUN,BE
Sentence: 1265,!,PUNCT,O
Sentence: 1265,I,PRON,O
Sentence: 1265,feel,VERB,O
Sentence: 1265,pumped,ADJ,BF
Sentence: 1265,!,PUNCT,O
Sentence: 1266,I,PRON,O
Sentence: 1266,just,ADV,O
Sentence: 1266,ran,VERB,BE
Sentence: 1266,a,DET,O
Sentence: 1266,5k,ADJ,O
Sentence: 1266,race,NOUN,O
Sentence: 1266,!,PUNCT,O
Sentence: 1266,I,PRON,O
Sentence: 1266,feel,VERB,O
Sentence: 1266,good,ADJ,BF
Sentence: 1266,but,CCONJ,O
Sentence: 1266,exhausted,ADJ,BF
Sentence: 1266,.,PUNCT,O
Sentence: 1267,I,PRON,O
Sentence: 1267,just,ADV,O
Sentence: 1267,ran,VERB,BE
Sentence: 1267,a,DET,O
Sentence: 1267,mile,NOUN,O
Sentence: 1267,Sick,PROPN,BF
Sentence: 1267,to,ADP,O
Sentence: 1267,my,DET,O
Sentence: 1267,stomach,NOUN,O
Sentence: 1268,20,NUM,O
Sentence: 1268,assisted,VERB,O
Sentence: 1268,pull,NOUN,BE
Sentence: 1268,ups,NOUN,IE
Sentence: 1268, ,SPACE,O
Sentence: 1268,arms,NOUN,O
Sentence: 1268,are,AUX,O
Sentence: 1268,weak,ADJ,BF
Sentence: 1268,and,CCONJ,O
Sentence: 1268,crampy,ADJ,BF
Sentence: 1269,I,PRON,O
Sentence: 1269,did,AUX,O
Sentence: 1269,8,NUM,O
Sentence: 1269,push,NOUN,BE
Sentence: 1269,ups,NOUN,IE
Sentence: 1269,.,PUNCT,O
Sentence: 1269,The,DET,O
Sentence: 1269,last,ADJ,O
Sentence: 1269,few,ADJ,O
Sentence: 1269,were,AUX,O
Sentence: 1269,definitely,ADV,O
Sentence: 1269,struggles,NOUN,BF
Sentence: 1269,.,PUNCT,O
Sentence: 1270,I,PRON,O
Sentence: 1270,did,AUX,O
Sentence: 1270,6,NUM,O
Sentence: 1270,assisted,ADJ,O
Sentence: 1270,pull,NOUN,BE
Sentence: 1270,ups,NOUN,IE
Sentence: 1270,.,PUNCT,O
Sentence: 1270,I,PRON,O
Sentence: 1270,'m,AUX,O
Sentence: 1270,so,ADV,O
Sentence: 1270,weak,ADJ,BF
Sentence: 1270,right,ADV,O
Sentence: 1270,now,ADV,O
Sentence: 1270,!,PUNCT,O
